,item_id,app_name,genre_id,year,price,playtime_acc,recommend,polarity,sentiment
335,201420,Toki Tori 2+,6,2013,14.99,60780.0,1,0.0336363636363636,2
336,205080,BIT.TRIP FATE,0,2013,9.99,13296.0,0,-0.1227272727272727,0
337,237590,R.I.P.D.: The Game,0,2013,9.99,19609.0,0,0.0199999999999999,2
338,233370,The Raven - Legacy of a Master Thief,6,2013,24.99,18651.0,1,0.2658333333333333,2
339,241320,Ittle Dew,6,2013,9.99,40367.0,1,-0.05,0
340,234650,Shadowrun Returns,6,2013,14.99,787408.0,1,0.0499999999999999,2
341,241410,CastleStorm,0,2013,9.99,110817.0,1,0.1424242424242424,2
342,228960,Skulls of the Shogun,1,2013,9.99,71928.0,1,-0.05,0
343,234080,Castlevania: Lords of Shadow – Ultimate Edition,0,2013,29.99,151150.0,1,0.313095238095238,2
344,217140,Rise of the Triad,0,2013,14.99,137263.0,1,-0.35625,2
345,210870,Cloudberry Kingdom™,1,2013,9.99,14637.0,1,-0.03125,0
346,243950,Divinity: Dragon Commander,0,2013,39.99,228152.0,0,0.0384615384615384,2
347,231040,Beatbuddy: Tale of the Guardians,0,2013,9.99,51517.0,0,-0.26,0
348,237630,DuckTales: Remastered,0,2013,14.99,82483.0,1,0.225,2
349,233840,Worms Clan Wars,3,2013,24.99,291366.0,1,0.0,0
350,242570,Space Hulk,1,2013,24.99,132264.0,1,-0.15,0
351,244870,Electronic Super Joy,0,2013,7.99,169986.0,1,-0.4,2
352,226720,LOST PLANET® 3,0,2013,24.99,160350.0,1,0.0,2
353,243780,PixelJunk™ Monsters Ultimate,3,2013,9.99,67069.0,1,0.0,1
354,250110,Assault Android Cactus,0,2015,14.99,28320.0,1,0.1288888888888889,2
355,244710,Shelter,6,2013,9.99,52615.0,1,-0.3333333333333333,0
356,239820,Game Dev Tycoon,4,2013,9.99,3366330.0,1,0.0,2
357,111900,Guardians of Middle-earth,0,2013,19.99,92139.0,0,-0.0027777777777777,0
358,249630,Delver,0,2013,7.99,60496.0,1,-0.1,2
359,238320,Outlast,0,2013,19.99,761982.0,1,0.0,2
360,231310,MirrorMoon EP,6,2013,14.99,21058.0,1,-0.4,0
361,227600,Castle of Illusion,6,2013,14.99,21370.0,1,-0.053735632183908,0
362,226960,Ironclad Tactics,4,2013,14.99,40397.0,0,0.1687307359307359,2
363,244810,Foul Play,0,2013,14.99,22379.0,1,0.0333333333333333,2
364,248350,Omegalodon,0,2012,9.99,24664.0,1,-0.2777777777777778,2
365,237740,Angry Video Game Nerd Adventures,0,2013,4.99,89411.0,1,0.0,1
366,249680,Marlow Briggs and the Mask of Death,0,2013,4.99,25015.0,1,-0.4,0
367,243450,Urban Trial Freestyle,0,2013,6.99,63307.0,1,1.0,2
368,236450,PAC-MAN™ Championship Edition DX+,0,2013,9.99,110432.0,1,0.0,2
369,249870,Scribblenauts Unmasked: A DC Comics Adventure,0,2013,19.99,297991.0,1,0.0,1
370,217920,Alien Rage - Unlimited,0,2013,19.99,23025.0,0,-0.6,2
371,251370,Escape Goat,0,2012,4.99,13081.0,1,0.425,2
372,220260,Farming Simulator 2013 Titanium Edition,4,2013,19.99,1631088.0,1,0.0,2
373,221910,The Stanley Parable,6,2013,14.99,1342757.0,1,0.0,2
374,247140,Soundodger+,4,2013,7.99,25144.0,1,-0.25,0
375,250320,The Wolf Among Us,6,2013,24.99,1251723.0,1,0.0,2
376,251310,Eleusis,6,2013,14.99,9810.0,1,0.0,1
377,250460,Bridge Constructor,4,2013,9.99,73396.0,1,-0.05,0
378,242820,140,0,2013,4.99,95769.0,1,-0.2099999999999999,2
379,245390,"I Have No Mouth, and I Must Scream",6,1996,5.99,29665.0,1,-0.4,0
380,250500,Super Amazing Wagon Adventure,0,2013,2.99,72059.0,1,0.0,0
381,238010,Deus Ex: Human Revolution - Director's Cut,0,2013,19.99,2488075.0,1,0.0,2
382,238430,Contagion,0,2013,9.99,1469873.0,1,0.0,2
383,252330,Slender: The Arrival,0,2013,9.99,136425.0,1,-0.2,2
384,251850,Master Reboot,0,2013,14.99,28996.0,0,0.0,1
385,259170,Alone in the Dark,0,2008,9.99,9128.0,0,-0.1566666666666666,0
386,246580,The Typing of The Dead: Overkill,0,2013,19.99,84365.0,1,-0.0423076923076923,2
387,247660,Deadly Premonition: The Director's Cut,0,2013,24.99,74095.0,1,-0.4,0
388,241540,State of Decay,0,2013,13.98,3060387.0,1,0.0,2
389,219830,King Arthur's Gold,0,2013,9.99,1453483.0,1,0.2,2
390,260060,YOU DON'T KNOW JACK HEADRUSH,4,1998,2.99,788.0,0,0.0399999999999999,2
391,226620,Desktop Dungeons,6,2013,14.99,183153.0,1,0.0,2
392,256050,Adventure Park,5,2013,19.99,59859.0,0,-0.1344696969696969,0
393,248820,Risk of Rain,0,2013,9.99,5163270.0,1,0.0,2
394,251990,Long Live The Queen,1,2013,9.99,216090.0,1,-0.5,2
395,108600,Project Zomboid,1,2013,14.99,1733805.0,1,-0.075,2
396,243280,Poöf,0,2013,6.99,10271.0,1,0.0745614035087719,2
397,257750,Bloody Trapland,0,2013,9.99,198618.0,1,0.0,2
398,248630,Kingdoms Rise,0,2013,14.99,54195.0,1,0.0792091836734694,2
399,242050,Assassin’s Creed® IV Black Flag™,0,2013,19.99,5329546.0,1,0.0,2
400,252070,Gimbal,0,2013,14.99,11759.0,1,0.0905681818181818,2
401,258950,Montague's Mount,6,2013,4.99,9776.0,1,-0.0191666666666666,0
402,253370,Axis Game Factory's AGFPRO v3,9,2013,19.99,25590.0,1,0.2558441558441558,2
403,261700,Eryi's Action,0,2013,4.99,21783.0,1,0.0,2
404,263100,9.03m,1,2013,0.99,1340.0,1,0.0,1
405,253770,Bus-Simulator 2012,5,2012,9.99,18319.0,0,-0.6999999999999998,0
406,259600,Finding Teddy,6,2013,6.99,16379.0,1,0.0,1
407,252250,Maia,1,2013,24.99,8416.0,1,0.0,1
408,262940,Broken Sword 5 - the Serpent's Curse,6,2014,24.99,39268.0,1,-0.0999999999999999,0
409,253110,The Cat Lady,6,2012,9.99,42631.0,1,0.0,1
410,259530,Savant - Ascent,0,2013,1.99,45931.0,1,0.0,2
411,259060,Dominions 4: Thrones of Ascension,1,2013,34.99,123415.0,1,0.25,2
412,248170,Clickteam Fusion 2.5,9,2013,99.99,139279.0,1,0.05,2
413,246840,FATE,0,2005,7.99,56422.0,1,0.1071428571428571,2
414,257120,Not The Robots,0,2013,9.99,40806.0,1,0.2270833333333333,2
415,259680,Tales of Maj'Eyal,6,2012,6.99,302846.0,1,-0.7,0
416,267600,Airport Simulator 2014,5,2013,9.99,37759.0,0,0.0,0
417,267610,Woodcutter Simulator 2013,5,2013,9.99,5977.0,0,-0.2444444444444444,0
418,264240,CONSORTIUM,0,2014,9.99,74266.0,1,0.0,1
419,94400,Nidhogg,0,2014,9.99,378367.0,1,0.0,2
420,260210,Assassin’s Creed® Liberation HD,0,2014,19.99,99806.0,1,-0.4,0
421,222880,Insurgency,0,2014,9.99,11201736.0,1,0.0,2
422,263560,Paper Sorcerer,6,2013,4.99,22915.0,1,0.0680546830886504,2
423,269210,Hero Siege,0,2014,5.99,1093009.0,1,0.0,2
424,262790,Our Darker Purpose,0,2014,14.99,69814.0,0,-0.3958333333333333,0
425,249570,The Castle Doctrine,1,2014,15.99,30021.0,0,-0.05,0
426,263320,Saturday Morning RPG,1,2014,6.99,28987.0,1,0.1166666666666666,2
427,224480,Octodad: Dadliest Catch,0,2014,14.99,618000.0,1,0.0,2
428,237890,Agarest: Generations of War,6,2014,14.99,308725.0,1,0.0,1
429,269570,GTGD S1: More Than a Gamer,10,2014,14.99,7840.0,1,0.27,2
430,263300,BlazBlue: Calamity Trigger,0,2014,9.99,98428.0,1,0.0,2
431,265690,NaissanceE,6,2014,14.99,6353.0,1,0.3333333333333333,2
432,250180,METAL SLUG 3,0,2014,7.99,219494.0,1,0.0,2
433,242920,Banished,1,2014,19.99,3970651.0,1,0.0,2
434,265890,Hexcells,4,2014,2.99,50037.0,1,0.0833333333333333,2
435,271900,Hexcells Plus,4,2014,2.99,77197.0,1,0.3,2
436,258760,Scania Truck Driving Simulator,1,2012,9.99,9255.0,1,0.0,1
437,269030,The Yawhg,1,2013,9.99,29158.0,1,-0.0199999999999999,0
438,265610,Epic Battle Fantasy 4,6,2014,11.99,331906.0,1,0.0,2
439,279160,Ultionus: A Tale of Petty Revenge,0,2014,6.99,15070.0,1,0.4333333333333333,2
440,277590,Assassin's Creed Freedom Cry,0,2014,14.99,78192.0,1,0.0,2
441,239250,Castlevania: Lords of Shadow 2,0,2014,39.99,86863.0,1,-0.1285714285714286,0
442,247000,Talisman: Digital Edition,1,2014,7.99,426855.0,1,0.0,2
443,214550,Eets Munchies,4,2014,6.99,61063.0,1,0.0,1
444,251470,TowerFall Ascension,0,2014,14.99,122503.0,1,-0.4,2
445,266010,LYNE,4,2014,2.99,213866.0,1,-0.4,0
446,265870,Alpha Kimori™ 1,6,2014,9.99,20999.0,0,-0.246875,0
447,258180,Deus Ex: The Fall,0,2014,9.99,69478.0,0,-0.6,2
448,233150,LUFTRAUSERS,0,2014,9.99,258126.0,1,0.0,2
449,274980,Influent,1,2014,9.99,19206.0,1,0.0227272727272727,2
450,283880,Heroine's Quest: The Herald of Ragnarok,6,2014,2.99,19996.0,1,0.2982142857142857,2
451,279420,Gardens Inc. – From Rakes to Riches,4,2014,9.99,2458.0,1,0.0169444444444444,2
452,218820,Mercenary Kings,0,2014,19.99,220664.0,0,-0.2812499999999999,0
453,266370,Calibre 10 Racing,0,2014,1.99,306.0,0,-0.1333333333333333,0
454,283370,Marine Sharpshooter II: Jungle Warfare,0,2004,9.99,768.0,0,-0.7999999999999999,0
455,289340,Freight Tycoon Inc.,3,2007,4.99,3655.0,0,0.0999999999999999,2
456,288040,Actual Sunlight,6,2014,4.99,3953.0,1,-0.064,0
457,289600,Marauder,7,2009,9.99,16645.0,1,0.1,2
458,240970,Half Minute Hero: The Second Coming,0,2014,9.99,50716.0,1,-0.45,2
459,277430,Halo: Spartan Assault,0,2014,2.99,161216.0,1,0.0,2
460,286500,"House of 1,000 Doors: Family Secrets Collector's Edition",6,2014,9.99,5246.0,1,0.0833333333333333,2
461,290280,Volt,0,2014,1.99,14646.0,1,-0.0778095238095238,0
462,283920,Putt-Putt® Joins the Parade,6,1992,6.99,2492.0,1,0.05,2
463,271570,Space Farmers,0,2014,9.99,42740.0,1,0.0,1
464,284950,Pixel Puzzles: Japan,4,2014,6.99,84614.0,0,-0.1311507936507936,0
465,283960,Pajama Sam: No Need to Hide When It's Dark Outside,6,1996,6.99,16683.0,1,0.2857142857142857,2
466,283940,Freddi Fish and The Case of the Missing Kelp Seeds,6,1994,6.99,9966.0,1,0.0,1
467,260130,Agarest: Generations of War Zero,6,2014,19.99,97147.0,1,0.0821203792796415,2
468,282760,Circuits,4,2014,4.99,44546.0,1,-0.0280124223602484,0
469,291270,Vitrum,0,2012,1.99,6341.0,0,-0.425,0
470,286340,FarSky,6,2014,4.99,90636.0,1,0.0,2
471,283660,Rabbit Hole 3D: Steam Edition,0,2014,2.99,15220.0,0,-0.15,0
472,295770,Rogue Shooter: The FPS Roguelike,0,2014,4.99,11918.0,1,0.5,2
473,250640,Croixleur Sigma,0,2014,7.99,7392.0,1,0.8,2
474,281220,BloodRayne Betrayal,0,2014,9.99,23685.0,0,0.0,1
475,227780,Serious Sam Classics: Revolution,0,2014,9.99,44043.0,1,0.0,1
476,295730,Sweezy Gunner,0,2014,3.99,9877.0,1,0.0842857142857143,2
477,225600,Blade Symphony,0,2014,4.99,533322.0,1,0.0,2
478,266490,Lili: Child of Geos - Complete Edition,6,2014,14.99,15863.0,1,0.006845238095238,2
479,269330,Chronology,6,2014,4.99,8477.0,1,0.25,2
480,293320,Coma: Mortuary,6,2014,5.99,15357.0,1,-0.1,0
481,260160,The Last Tinker™: City of Colors,0,2014,19.99,19026.0,1,0.06828125,2
482,269790,DreadOut,6,2014,14.99,24163.0,1,0.12,2
483,238460,BattleBlock Theater®,0,2014,14.99,3778381.0,1,0.0,2
484,244450,Men of War: Assault Squad 2,0,2014,29.99,2300586.0,1,0.0,2
485,294670,Putt-Putt® Travels Through Time,6,1997,6.99,1521.0,1,-0.1333333333333333,0
486,294540,Freddi Fish 3: The Case of the Stolen Conch Shell,6,1998,6.99,1800.0,1,-0.125,0
487,301190,Frederic: Resurrection of Music,0,2014,2.99,30012.0,0,0.0,1
488,279520,Rage Runner,0,2014,4.99,5589.0,1,-0.4,0
489,290990,Flower Shop: Summer In Fairbrook,4,2010,14.99,12697.0,1,0.187037037037037,2
490,293860,White Noise Online,6,2014,4.99,20560.0,1,-0.22,0
491,261110,Killer is Dead - Nightmare Edition,0,2014,19.99,103155.0,1,-0.0006249999999999,2
492,245620,Tropico 5,7,2014,19.99,1281442.0,1,0.5,2
493,285050,Showtime!,4,2013,5.99,14046.0,1,0.45,2
494,293920,Spirited Heart Deluxe,4,2011,19.99,8432.0,1,0.1,2
495,242760,The Forest,0,2014,14.99,5828841.0,1,0.0,2
496,290770,The Fall,0,2014,9.99,49213.0,1,-0.3,2
497,270510,EPOCH,0,2014,9.99,1559.0,1,-0.1125,0
498,279260,Richard & Alice,6,2014,5.99,10993.0,1,-0.0887755102040816,0
499,247730,Nether: Resurrected,0,2014,4.99,1512610.0,1,0.0,2
500,261530,Lifeless Planet Premier Edition,0,2014,19.99,30588.0,1,-0.25,0
501,301460,Electronic Super Joy: Groove City,0,2014,4.99,12497.0,1,0.4125,2
502,268750,Magicite,0,2014,9.99,1249371.0,1,0.0,2
503,286360,Shadows on the Vatican Act I: Greed,6,2014,6.99,33831.0,0,0.0,1
504,270570,Reversion - The Escape (1st Chapter),6,2012,0.99,24101.0,1,0.0066666666666666,2
505,256190,Enemy Front,0,2014,29.99,35542.0,0,0.0,1
506,262900,Smooth Operators,4,2013,2.99,21290.0,1,-0.5047619047619047,0
507,297490,Spy Chameleon - RGB Agent,1,2014,4.99,14006.0,1,-0.04,2
508,280040,A Wizard's Lizard,0,2014,9.99,35250.0,1,0.125,2
509,223830,Xenonauts,1,2014,24.99,334138.0,1,0.0369429590017825,2
510,307640,Stick RPG 2: Director's Cut,7,2011,19.99,37677.0,1,-0.2874999999999999,0
511,297100,Beyond Space Remastered Edition,0,2014,4.99,5457.0,0,-0.2666666666666666,0
512,255260,Pro Cycling Manager 2014,5,2014,9.99,72263.0,1,-0.0055555555555555,0
513,230230,Divinity: Original Sin (Classic),6,2014,39.99,1934864.0,1,0.0,2
514,283230,Spoiler Alert,6,2014,2.99,18168.0,1,-1.0,0
515,241240,Contraption Maker,4,2014,7.99,76476.0,1,0.2077424242424242,2
516,293840,Cult of the Wind,0,2014,9.99,2445.0,0,0.3,2
517,304500,Rooms: The Main Building,4,2014,9.99,10832.0,0,-0.2166666666666666,0
518,292180,X-Plane 10 Global - 64 Bit,5,2014,771.71,100588.0,0,0.1375,2
519,293900,Pivvot,0,2014,4.99,6677.0,1,0.0904761904761904,2
520,310070,The Nightmare Cooperative,1,2014,4.99,14566.0,1,0.0,1
521,255420,Magic 2015 - Duels of the Planeswalkers,3,2014,9.99,594149.0,1,-0.4,2
522,304350,Wildlife Park 2,4,2006,6.99,11373.0,1,1.0,2
523,307990,Wildlife Park 2 - Fantasy,4,2013,0.99,1024.0,1,0.0666666666666667,2
524,313040,Pixel Hunter,0,2014,2.99,1024.0,0,0.061,2
525,291370,Undead Overlord,1,2014,14.99,964.0,0,0.0142857142857142,2
526,248310,Freedom Planet,0,2014,14.99,104096.0,1,-0.0026818181818181,2
527,302270,Dungeon Defenders Eternity,0,2014,19.99,497798.0,1,-0.5,2
528,311480,Vertical Drop Heroes HD,0,2014,6.99,31852.0,1,0.0,1
529,314230,Rodina,0,2014,14.99,68508.0,1,0.0333333333333333,2
530,251150,The Legend of Heroes: Trails in the Sky,7,2014,19.99,208157.0,1,0.0320824706694271,2
531,247950,Sacred 3,0,2014,14.99,28837.0,0,-0.075,0
532,293740,Road Not Taken,1,2014,14.99,17255.0,1,0.0,1
533,298520,Orbital Gear,0,2014,9.99,71152.0,1,-0.0295454545454545,2
534,298480,Victory At Sea,0,2014,24.99,29579.0,0,-0.7333333333333334,0
535,306620,Frontline : Road to Moscow,3,2014,9.99,998.0,0,0.0499999999999999,2
536,263960,Wyv and Keep: The Temple of the Lost Idol,0,2014,14.99,8027.0,1,1.0,2
537,305920,Another Perspective,6,2014,5.99,2844.0,0,-0.4,0
538,314020,Morphopolis,6,2014,3.99,58306.0,0,-0.2833333333333332,0
539,305980,Heavy Fire: Afghanistan,0,2014,2.99,13019.0,0,0.0146708683473389,2
540,319180,Platypus II,0,2007,6.99,34045.0,1,-0.7142857142857143,0
541,307340,Platypus,0,2004,6.99,10647.0,1,0.2,2
542,299260,Commando Jack,0,2014,9.99,39173.0,1,0.0999999999999999,2
543,286690,Metro 2033 Redux,0,2014,19.99,834977.0,1,0.0,2
544,287390,Metro: Last Light Redux,0,2014,19.99,867515.0,1,0.0,2
545,261760,Lichdom: Battlemage,0,2014,39.99,150651.0,1,-0.0867424242424242,2
546,312010,Bird Assassin,0,2011,1.99,3894.0,1,0.10390625,2
547,250400,How to Survive,0,2013,14.99,926993.0,1,0.0,2
548,262750,GoD Factory: Wingmen,0,2014,19.99,20844.0,1,0.0249999999999999,2
549,321030,One Day For Ched,1,2014,3.99,92.0,1,-0.5166666666666666,0
550,288470,Fable Anniversary,7,2014,34.99,493905.0,1,0.0,2
551,246940,Lords of the Black Sun,1,2014,29.99,6243.0,0,-0.0045721925133689,0
552,316720,planetarian ~the reverie of a little planet~,4,2004,9.99,13064.0,1,0.1035714285714285,2
553,319550,The Collider,4,2014,2.99,11333.0,1,0.0,0
554,319560,Reprisal Universe,1,2014,6.99,8646.0,1,0.0,1
555,272510,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,0,2014,29.99,548448.0,1,0.0,2
556,321610,Demonlisher,4,2011,4.99,29.0,0,-0.4291666666666667,0
557,289130,Endless Legend™,7,2014,29.99,1870991.0,1,0.0,2
558,297120,Heavy Bullets,0,2014,9.99,59869.0,1,-0.111969696969697,2
559,240760,Wasteland 2: Director's Cut,6,2014,39.99,905670.0,1,-0.1433333333333333,2
560,319250,Magicmaker,0,2014,9.99,49088.0,1,0.2077380952380952,2
561,232890,Stronghold Crusader 2,5,2014,49.99,151525.0,1,-0.1386706349206349,0
562,249190,Ancient Space,3,2014,19.99,13390.0,0,0.0141774891774891,2
563,221540,DG2: Defense Grid 2,1,2014,14.99,140341.0,1,0.1333333333333333,2
564,241260,Sherlock Holmes: Crimes and Punishments,6,2014,29.99,59799.0,1,-0.0833333333333333,2
565,241930,Middle-earth™: Shadow of Mordor™,0,2014,19.99,6218109.0,1,0.0,2
566,253610,Wrack,0,2014,9.99,11124.0,1,-0.0072115384615384,0
567,310700,Super Win the Game,0,2014,7.99,12588.0,1,0.1722222222222222,2
568,319400,Disney Winnie the Pooh,6,2011,5.99,368.0,1,0.35,2
569,242640,Styx: Master of Shadows,0,2014,29.99,220249.0,1,-0.03125,2
570,327740,Tron 2.0,0,2003,9.99,10719.0,1,0.2333333333333333,2
571,322980,Gods vs Humans,0,2013,4.99,1245.0,1,0.0189393939393939,2
572,268050,The Evil Within,0,2014,19.99,306366.0,1,-1.0,0
573,325090,Deep Dungeons of Doom,6,2014,4.99,16479.0,0,-0.2916666666666667,0
574,306660,Ultimate General: Gettysburg,1,2014,14.99,85914.0,1,-0.1,0
575,226580,F1 2014,2,2014,29.99,181312.0,1,-0.2333333333333333,2
576,327950,Sword of the Samurai,6,1989,6.99,5084.0,1,0.1833333333333333,2
577,301970,Screencheat,0,2014,14.99,127510.0,1,0.0,2
578,318220,Enforcer: Police Crime Action,0,2014,19.99,74792.0,1,-0.1114583333333333,2
579,246090,Spacebase DF-9,1,2014,9.99,165018.0,0,-0.4375,0
580,329830,The Moon Sliver,6,2014,1.99,9044.0,0,-0.5,0
581,313160,Farming Simulator 15,5,2014,19.99,1500709.0,1,0.3,2
582,299740,Miscreated,0,2014,19.99,333106.0,1,-0.3,2
583,297110,Cosmic DJ,4,2014,2.99,6475.0,1,-0.1388888888888888,0
584,250900,The Binding of Isaac: Rebirth,0,2014,14.99,25515348.0,1,0.0,2
585,323240,The World II: Hunting BOSS,0,2014,1.99,330.0,1,0.2249999999999999,2
586,327410,A Bird Story,6,2014,3.99,31137.0,1,-0.3,2
587,317620,Space Hulk Ascension,7,2014,29.99,47523.0,1,0.0499999999999999,2
588,319450,Chariot,6,2014,14.99,12245.0,1,0.0458049886621315,2
589,259410,Sneaky Sneaky,6,2014,4.99,6082.0,1,0.0,1
590,298110,Far Cry® 4,0,2014,29.99,3229821.0,1,0.0,2
591,302010,The Blue Flamingo,0,2014,4.99,23741.0,1,0.65,2
592,295790,Never Alone (Kisima Ingitchuna),0,2014,14.99,53933.0,0,-0.0374999999999999,0
593,226560,Escape Dead Island,6,2014,14.99,20822.0,1,0.6,2
594,326150,Death Skid Marks,0,2014,9.99,15497.0,1,0.2144444444444445,2
595,332570,Amazing Frog?,6,2014,15.99,49488.0,1,0.2,2
596,227160,Kinetic Void,0,2014,19.99,82052.0,1,0.0,2
597,248390,Craft The World,1,2014,18.99,659146.0,1,0.0,2
598,270942,Axis Game Factory's AGFPRO BattleMat Multi-Player DLC,9,2014,14.99,0.0,1,0.3125,2
599,326480,If My Heart Had Wings,6,2013,14.99,227619.0,1,0.0,1
600,326160,Shroud of the Avatar: Forsaken Virtues,11,2014,39.99,377665.0,0,-0.0888888888888888,0
601,303800,The Witcher Adventure Game,6,2014,9.99,22676.0,0,0.0,1
602,318530,Wings of Vi,0,2014,14.99,49498.0,1,0.0,0
603,292140,FINAL FANTASY® XIII-2,7,2014,19.99,260209.0,1,-0.5983333333333333,2
604,331440,bit Dungeon II,0,2014,3.99,44475.0,0,-0.7,0
605,335670,LISA,6,2014,9.99,130429.0,1,-0.4,0
606,334230,Town of Salem,1,2014,4.99,2573112.0,1,0.0,2
607,286040,Dead Effect,0,2014,4.99,72380.0,1,-0.32,0
608,311340,METAL GEAR SOLID V: GROUND ZEROES,0,2014,19.99,478554.0,1,0.0,2
609,207140,SpeedRunners,0,2016,14.99,3223685.0,1,0.0,2
610,324120,Verde Station,6,2014,4.99,612.0,1,0.275,2
611,339350,Choice of Robots,1,2014,9.99,38590.0,1,0.2214285714285714,2
612,322170,Geometry Dash,0,2014,3.99,2014925.0,1,0.0,2
613,336380,Catmouth Island,6,2014,0.99,7444.0,0,-0.2533333333333333,0
614,337070,"Dimmdrive :: Gaming Ramdrive @ 10,000+ MB/s",12,2015,19.99,3907.0,1,0.5166666666666666,2
615,339290,Castle,0,2015,4.99,17344.0,0,0.0,1
616,340300,Teddy Floppy Ear - Mountain Adventure,6,2015,4.99,19640.0,0,-0.0666666666666666,0
617,299680,Tengami,6,2015,4.99,1263.0,1,0.1249999999999999,2
618,339800,HuniePop,1,2015,9.99,1030291.0,1,0.0,2
619,343780,Cat Goes Fishing,4,2015,6.99,28972.0,1,0.0,1
620,266590,AGFPPROV3 Premium,9,2013,79.99,1.0,1,0.1071428571428571,2
621,304240,Resident Evil / biohazard HD REMASTER,0,2015,19.99,124681.0,1,-1.0,0
622,295690,PARTICLE MACE,0,2015,0.98,42047.0,1,0.0,1
623,313120,Stranded Deep,6,2015,14.99,1007985.0,1,0.0,2
624,290790,Grey Goo,3,2015,29.99,266574.0,1,0.1253649770627382,2
625,208750,Apotheon,0,2015,14.99,79031.0,1,0.1079208437761069,2
626,307030,Fractured Soul,0,2015,9.99,353.0,1,0.8125,2
627,304650,SUNLESS SEA,6,2015,18.99,477198.0,1,-0.1708333333333333,2
628,344860,Crystal Story II,6,2015,2.99,36255.0,1,0.0256875,2
629,345580,Universal Combat CE,0,2015,9.99,3014.0,0,-0.5499999999999999,0
630,342740,Samudai,0,2015,2.99,3813.0,1,0.2333333333333333,2
631,266510,Hand of Fate,0,2015,19.99,261261.0,1,-0.125,2
632,346560,Hero of the Kingdom II,6,2015,7.99,20755.0,1,0.0828571428571428,2
633,315840,Catacomb Kids,0,2015,15.99,29517.0,1,-0.0826298701298701,0
634,348960,Odysseus: Long Way Home,6,2015,3.99,7863.0,1,0.0560416666666666,2
635,287290,Resident Evil Revelations 2 / Biohazard Revelations 2,0,2015,5.99,269317.0,1,0.0,0
636,342560,Airships: Conquer the Skies,0,2015,14.99,25547.0,1,-0.0166666666666666,2
637,273500,Over 9000 Zombies!,0,2015,1.99,16664.0,1,0.3,2
638,314660,Oddworld: New 'n' Tasty,0,2015,19.99,106164.0,1,0.0505854629241725,2
639,244160,Homeworld Remastered Collection,5,2015,34.99,624957.0,1,-0.1208333333333332,2
640,323470,DRAGON BALL XENOVERSE,0,2015,39.99,2479763.0,1,0.0,2
641,322520,DYNASTY WARRIORS® 8 Empires,0,2015,49.99,109251.0,1,0.0488425925925925,2
642,342570,HIS (Heroes In the Sky),0,2015,139.92,18486.0,0,-0.1126436781609195,0
643,279720,The I of the Dragon,7,2004,6.99,9835.0,1,0.0024821428571428,2
644,275100,Shelter 2,6,2015,14.99,28979.0,1,-0.05,0
645,293760,Automation - The Car Company Tycoon Game,5,2015,29.99,223966.0,1,0.0160597572362278,2
646,342580,12 Labours of Hercules,4,2015,2.99,65814.0,1,-0.0114583333333333,0
647,348290,Hospital Manager,5,2014,4.99,180.0,0,-0.0583333333333333,0
648,245370,Etherium,3,2015,9.99,18207.0,1,0.0520408163265306,2
649,327670,Ironcast,1,2015,14.99,27916.0,1,-0.1625,0
650,345370,TyranoBuilder Visual Novel Studio,12,2015,14.99,112140.0,1,0.0,2
651,357600,Unium,4,2015,1.99,13711.0,1,-0.1666666666666667,0
652,344630,Princess Evangile All Ages Version,6,2015,34.99,7139.0,1,0.2777777777777777,2
653,336420,Bloodsports.TV,0,2015,9.99,21749.0,1,0.0,1
654,357900,Make it indie!,6,2015,0.99,24150.0,0,-0.3,0
655,331200,Grass Simulator,6,2015,4.99,11139.0,1,0.0,2
656,335300,DARK SOULS™ II: Scholar of the First Sin,0,2015,39.99,5088944.0,1,-0.4,2
657,230190,War for the Overworld,1,2015,29.99,202568.0,1,-0.101058201058201,2
658,305380,Blue Estate The Game,0,2015,12.99,10737.0,1,-0.0172283272283272,0
659,339190,Dead Synchronicity: Tomorrow Comes Today,6,2015,19.99,7717.0,1,-0.0593749999999999,0
660,340340,Domestic Dog,4,2014,2.99,11546.0,1,0.0,1
661,277520,Albedo: Eyes from Outer Space,0,2015,14.99,11486.0,1,0.0106565656565656,2
662,324570,Halo: Spartan Strike,0,2014,2.99,17794.0,0,-0.0418367346938775,0
663,275200,Westerado: Double Barreled,0,2015,14.99,36862.0,1,-0.1625,2
664,318230,Convoy,0,2015,14.99,32413.0,1,0.0375,2
665,247080,Crypt of the NecroDancer,0,2015,14.99,776554.0,1,0.0,0
666,362870,RPG Maker 2003,13,2015,19.99,15991.0,1,0.0,1
667,359040,The Music Machine,6,2015,4.99,7409.0,1,0.0888392857142857,2
668,272890,Vertiginous Golf,1,2014,9.99,25869.0,1,-0.05,0
669,285820,Action Henk,0,2015,14.99,17380.0,1,-0.175,0
670,326410,Windward,0,2015,9.99,240268.0,1,-0.106060606060606,2
671,226860,Galactic Civilizations III,1,2015,29.99,432933.0,1,-0.2,2
672,315660,Trainz: A New Era,5,2015,39.99,3221.0,0,0.15875,2
673,263060,Blockstorm,0,2015,4.99,281928.0,1,0.0,2
674,368360,60 Seconds!,6,2015,9.99,67571.0,1,-0.4,0
675,371420,Teddy Floppy Ear - The Race,1,2015,4.99,29251.0,1,0.0,1
676,333980,AKIBA'S TRIP: Undead ＆ Undressed,0,2015,29.99,123390.0,1,0.0,1
